user_id,time_of_day,country,device_type,failed_logins_last_hour,action_type,is_vpn,typing_speed,label
254,13,KSA,mobile,0,update_mobile,1,4.910907035033749,0
196,22,KSA,mobile,1,view,0,3.926015218463731,0
86,12,Unknown,mobile,0,update_mobile,0,3.5906797854133146,0
10,14,HighRiskCountry,mobile,0,update_mobile,0,2.7762551533437305,0
5,22,KSA,mobile,0,renew_passport,0,1.5224938813709832,0
123,16,KSA,desktop,0,view,0,2.961459142964244,0
118,14,KSA,desktop,0,update_mobile,0,5.112798195612907,0
294,19,KSA,mobile,0,view,0,3.597166571525196,0
159,17,KSA,desktop,0,pay,0,3.8306711428849525,0
228,17,KSA,mobile,1,renew_passport,0,4.655554358288453,0
216,1,KSA,desktop,0,view,0,5.805668878116265,0
184,3,KSA,mobile,0,pay,0,5.325004654945639,0
15,0,KSA,desktop,1,pay,0,3.027664996183812,0
157,3,KSA,desktop,0,pay,0,2.0574294285625934,0
136,17,KSA,mobile,0,update_mobile,0,6.359614259100104,0
261,4,KSA,desktop,0,update_mobile,0,6.2689916116594535,0
157,18,KSA,desktop,0,renew_passport,0,4.188453596429283,0
47,14,HighRiskCountry,desktop,2,renew_passport,0,2.729511754418178,0
173,7,KSA,mobile,1,pay,0,4.963226533893939,0
130,19,KSA,desktop,0,renew_passport,0,3.89201631398739,0
95,16,KSA,desktop,2,update_mobile,0,3.8870188768933893,0
115,0,KSA,mobile,1,renew_passport,0,4.894458843105129,0
243,11,HighRiskCountry,desktop,0,view,0,4.334374746873299,0
292,18,KSA,mobile,0,update_mobile,0,2.814185088985055,0
282,14,KSA,mobile,0,pay,0,3.675258064918026,0
299,8,KSA,mobile,0,pay,0,4.6611529286613465,0
283,6,KSA,mobile,0,renew_passport,1,4.510252222405018,1
69,1,Unknown,mobile,0,update_mobile,0,4.2620165743584755,0
148,8,Unknown,mobile,0,pay,0,4.933422954475864,0
11,9,KSA,desktop,0,pay,0,3.638283012182735,0
254,1,KSA,mobile,1,update_mobile,0,4.178669775219072,0
38,18,Unknown,mobile,0,update_mobile,0,1.0,1
134,10,HighRiskCountry,mobile,0,pay,0,3.550349806157186,0
200,12,KSA,mobile,0,renew_passport,0,4.763902908575645,0
23,9,KSA,desktop,1,renew_passport,0,3.6096055328828576,0
218,13,KSA,mobile,1,renew_passport,1,3.533772608282888,1
141,17,Unknown,desktop,0,view,0,2.9585470482251814,0
104,18,KSA,mobile,0,update_mobile,0,5.003365892729145,0
210,21,KSA,mobile,0,pay,1,4.548463273540571,0
111,8,KSA,mobile,0,view,1,4.825414597823085,0
104,6,KSA,mobile,0,renew_passport,1,2.27378603804211,1
171,2,KSA,mobile,0,view,0,3.8395499567343663,0
133,19,KSA,mobile,0,pay,1,3.719888992249994,0
293,5,KSA,mobile,1,pay,0,3.7194282934014473,0
127,20,KSA,desktop,0,update_mobile,0,3.383972456282044,0
106,1,KSA,mobile,0,renew_passport,0,3.6538957282199847,0
92,5,KSA,mobile,0,renew_passport,0,4.849644782706652,0
287,2,KSA,mobile,0,view,0,2.087148646652171,0
51,15,Unknown,mobile,2,renew_passport,1,5.777294768030454,1
29,7,KSA,desktop,0,view,0,4.483841125026461,0
296,1,KSA,mobile,0,pay,0,3.9576681043397874,0
297,16,KSA,mobile,1,pay,0,4.906834146372926,0
214,8,KSA,desktop,0,pay,0,2.5481652548315648,0
267,11,KSA,mobile,0,pay,0,3.335299094848986,0
257,2,KSA,mobile,1,pay,0,3.878924567609446,0
101,10,KSA,mobile,0,view,0,5.365560370432178,0
110,0,KSA,mobile,1,pay,0,3.953503418873442,0
182,22,KSA,desktop,1,view,0,4.450054671185146,0
1,12,KSA,desktop,1,pay,0,3.4104210040638723,0
55,14,KSA,desktop,0,view,0,4.486842068967491,0
149,4,KSA,mobile,1,view,0,5.677239592974457,0
137,20,KSA,mobile,1,view,0,4.995526691674114,0
202,16,KSA,desktop,1,renew_passport,0,3.9185440122221205,0
117,22,Unknown,mobile,1,view,0,4.67549084726547,1
154,23,Unknown,mobile,2,view,0,4.577516954607212,1
291,5,KSA,mobile,2,pay,0,4.506587671697275,0
63,20,KSA,mobile,0,view,0,5.111953360860409,0
244,21,KSA,mobile,0,view,0,5.104477703837467,0
25,10,KSA,desktop,0,update_mobile,0,3.8728414031251157,0
90,17,KSA,desktop,0,renew_passport,1,4.641879061477769,1
75,3,Unknown,mobile,0,update_mobile,0,3.6169050788402064,0
294,2,KSA,mobile,0,pay,0,3.0769276036844224,0
210,12,Unknown,mobile,0,renew_passport,0,3.7305062442960137,0
17,22,KSA,desktop,0,renew_passport,0,3.9237218482604175,0
128,8,KSA,mobile,2,update_mobile,0,2.338419010822008,0
251,20,KSA,desktop,1,renew_passport,1,4.860332559416721,1
179,5,KSA,mobile,1,update_mobile,0,1.232674577397602,0
182,11,KSA,mobile,0,view,0,6.7148169394863215,0
152,1,KSA,mobile,3,update_mobile,0,5.501879133796319,1
25,2,KSA,desktop,0,renew_passport,0,3.7389912758276864,0
180,2,HighRiskCountry,mobile,0,renew_passport,0,4.009426360563773,0
198,11,KSA,mobile,0,pay,0,4.302971873587283,0
161,14,HighRiskCountry,mobile,0,pay,1,3.410839612011058,0
177,8,HighRiskCountry,desktop,1,pay,0,4.192619147586936,0
285,22,KSA,desktop,0,pay,1,3.856000022298339,0
63,7,KSA,mobile,1,renew_passport,1,3.905727282769034,1
150,10,KSA,desktop,2,pay,0,4.181461063480639,0
154,15,Unknown,mobile,0,update_mobile,0,2.686472201646006,0
156,21,KSA,mobile,0,view,0,4.039569724133648,0
49,3,KSA,mobile,0,renew_passport,0,4.163447746617477,0
84,0,KSA,mobile,0,pay,0,4.128849621355914,0
177,23,KSA,desktop,0,renew_passport,0,3.7841692445638455,0
148,6,KSA,desktop,1,pay,0,5.137857775969372,0
118,1,KSA,mobile,1,renew_passport,0,3.6463474451184488,0
63,23,KSA,mobile,0,pay,0,4.22732590682319,0
189,4,Unknown,desktop,1,view,0,5.297297533925546,0
49,6,KSA,desktop,0,pay,0,3.920623859979688,0
257,3,HighRiskCountry,mobile,1,update_mobile,0,4.2144632674675515,0
224,4,KSA,desktop,1,renew_passport,0,3.9036153636851028,0
141,23,Unknown,mobile,0,renew_passport,0,5.237369793563599,1
215,0,KSA,mobile,2,update_mobile,0,3.7422754384137047,0
211,0,KSA,desktop,1,update_mobile,0,5.283354577288206,0
32,14,KSA,mobile,0,view,1,3.8964121053529355,0
158,19,Unknown,mobile,0,renew_passport,0,3.140540276551983,0
285,18,KSA,mobile,0,view,0,4.679373170574121,0
286,9,Unknown,desktop,0,renew_passport,0,3.695332166244344,0
144,17,HighRiskCountry,desktop,0,renew_passport,0,4.620500899099163,0
19,2,KSA,mobile,0,view,0,1.270595615076266,0
18,10,KSA,mobile,1,renew_passport,0,4.005205261894947,0
257,14,KSA,mobile,1,renew_passport,0,3.5403947012425196,0
78,10,KSA,mobile,0,view,0,2.9367413134687217,0
175,16,Unknown,mobile,0,pay,0,3.4467589981602007,0
194,16,KSA,desktop,1,view,0,3.4262968557073483,0
113,5,KSA,mobile,0,renew_passport,0,3.952014205149419,0
114,4,HighRiskCountry,mobile,0,update_mobile,1,2.632673538715044,0
222,7,KSA,mobile,1,pay,0,4.3162737802597135,0
166,1,Unknown,mobile,1,update_mobile,0,5.366214785205788,0
132,15,KSA,desktop,1,pay,1,4.280928496947826,0
264,19,KSA,mobile,1,update_mobile,0,4.808988609229009,0
55,23,KSA,mobile,0,pay,1,5.094562454613795,0
131,11,KSA,mobile,1,view,0,5.236489512184177,0
288,5,KSA,mobile,0,pay,0,5.870138692821305,0
266,0,KSA,mobile,0,pay,0,3.50079800172407,0
162,3,KSA,mobile,1,pay,1,3.2815160148388838,0
87,16,KSA,mobile,1,renew_passport,0,4.783465648324735,0
55,12,KSA,mobile,0,update_mobile,0,4.7082662196574,0
288,17,KSA,mobile,1,view,0,4.775675299615689,0
178,4,KSA,mobile,0,update_mobile,0,5.889282454250252,0
8,23,KSA,desktop,2,update_mobile,0,4.011369908798494,0
247,23,KSA,mobile,1,view,0,4.426156559646185,0
255,2,KSA,mobile,1,renew_passport,1,3.019611748516525,1
54,10,KSA,mobile,0,pay,0,6.135321123975958,0
249,12,KSA,mobile,2,renew_passport,0,3.663455078790889,0
239,3,KSA,desktop,0,renew_passport,0,3.69178407183917,0
229,13,KSA,mobile,0,pay,1,3.6532501089917573,0
67,21,Unknown,desktop,0,update_mobile,1,3.355104141355662,0
51,10,KSA,mobile,0,pay,0,3.2705629511523506,0
97,9,KSA,mobile,0,view,0,3.476295717110475,0
92,18,KSA,desktop,1,pay,0,2.634204071949055,0
264,17,KSA,mobile,1,update_mobile,0,3.214682079736762,0
291,5,HighRiskCountry,mobile,0,renew_passport,0,5.948963111447619,0
96,14,KSA,mobile,0,renew_passport,0,4.7356551436413685,0
88,20,KSA,desktop,0,pay,0,4.925904176727718,0
78,9,KSA,mobile,2,view,0,5.177208787416915,0
288,4,KSA,desktop,0,update_mobile,0,5.83413456436239,0
120,4,KSA,mobile,0,renew_passport,0,2.2285774485561562,0
165,9,KSA,desktop,2,pay,0,2.7701168847134596,0
182,4,KSA,mobile,1,view,0,3.1962763391053146,0
223,2,KSA,desktop,0,view,1,3.530270203510402,0
7,22,KSA,mobile,0,renew_passport,0,3.699430609414751,0
263,5,KSA,desktop,2,renew_passport,0,3.553022447193959,0
161,3,KSA,mobile,0,update_mobile,0,4.219308913132054,0
151,17,KSA,mobile,0,view,0,4.035295390745216,0
85,8,HighRiskCountry,mobile,0,update_mobile,0,3.2771652048217503,0
147,16,KSA,mobile,1,view,0,1.8244512230124301,0
112,12,Unknown,mobile,2,view,0,3.007131294621302,0
36,14,KSA,desktop,0,pay,0,3.4507613466874245,0
285,19,KSA,desktop,0,renew_passport,0,3.7529205631922804,0
188,16,KSA,mobile,1,view,0,2.8703325406894633,0
82,12,KSA,desktop,1,update_mobile,0,3.5091935335035798,0
2,15,KSA,mobile,0,renew_passport,0,2.869012611514414,0
197,21,KSA,mobile,2,update_mobile,0,3.874180648451667,0
11,3,KSA,desktop,0,renew_passport,0,2.926908671637385,0
234,4,HighRiskCountry,mobile,2,renew_passport,0,3.1510953436295353,0
195,4,KSA,desktop,0,view,0,2.691315869010861,0
119,8,KSA,mobile,0,pay,0,3.8464993044302163,0
20,16,KSA,mobile,1,view,0,3.1335522300476017,0
261,12,KSA,mobile,0,renew_passport,0,4.906784266675429,0
293,1,KSA,mobile,1,view,0,4.405850266692899,0
256,12,KSA,mobile,0,view,0,3.930148131816357,0
222,21,HighRiskCountry,desktop,0,renew_passport,0,3.2025145026562116,0
226,20,KSA,desktop,1,renew_passport,0,4.380520305316303,0
53,22,KSA,desktop,1,view,1,4.690700889348637,0
280,18,KSA,mobile,0,view,0,4.14268841220163,0
81,2,HighRiskCountry,mobile,0,view,0,5.60370185546693,0
202,9,KSA,mobile,0,update_mobile,0,4.459637318074816,0
158,1,KSA,mobile,0,view,0,4.9136072175680345,0
120,12,KSA,mobile,2,update_mobile,0,4.133565415535978,0
59,18,KSA,desktop,0,pay,0,4.675664453256976,0
215,16,KSA,mobile,0,update_mobile,0,3.203218767330825,0
128,20,KSA,mobile,1,view,0,3.541601636787206,0
224,13,KSA,mobile,0,pay,0,4.349363553482379,0
209,11,KSA,mobile,0,update_mobile,0,4.342099481557382,0
115,20,KSA,mobile,0,update_mobile,0,4.507611822943248,0
209,11,KSA,desktop,0,renew_passport,0,5.100392892278729,0
14,10,KSA,mobile,0,pay,1,2.575028828184588,0
9,6,KSA,desktop,0,renew_passport,0,3.025547452389704,0
40,3,KSA,mobile,1,pay,0,4.229572641074253,0
237,18,KSA,mobile,0,update_mobile,0,3.2756363681965395,0
281,0,KSA,mobile,0,renew_passport,1,7.3777682412893615,1
201,23,Unknown,desktop,0,view,0,4.515719619170136,1
246,2,HighRiskCountry,desktop,0,update_mobile,0,3.921669151069843,0
278,12,KSA,mobile,0,pay,1,3.484530726916141,0
235,14,KSA,mobile,0,pay,0,3.5198377168069555,0
4,1,KSA,mobile,0,renew_passport,0,4.030140661315177,0
154,10,KSA,mobile,0,renew_passport,0,4.111981932621258,0
29,3,KSA,desktop,0,pay,0,3.543300855306487,0
109,18,KSA,mobile,1,update_mobile,0,3.726847753480098,0
98,16,KSA,mobile,0,renew_passport,1,5.344284575234596,1
215,2,KSA,mobile,0,view,0,5.384504962651034,0
293,17,KSA,mobile,0,pay,0,4.252033979934877,0
75,7,KSA,mobile,0,view,0,2.6587402727632625,0
146,21,KSA,mobile,0,pay,0,4.5385031566390435,0
128,23,KSA,desktop,1,view,0,5.554282441611026,0
42,18,Unknown,desktop,0,update_mobile,0,5.369781101962379,0
41,4,HighRiskCountry,mobile,2,pay,0,4.734425852809667,0
34,6,KSA,desktop,0,update_mobile,0,5.422422955285821,0
17,20,KSA,mobile,0,renew_passport,0,4.053384272479022,0
165,7,KSA,mobile,0,pay,0,4.628102969833705,0
153,4,KSA,mobile,0,update_mobile,0,3.31922443367482,0
76,16,KSA,mobile,0,view,0,4.292265456155712,0
87,4,KSA,mobile,1,update_mobile,0,5.329534243970524,0
117,3,KSA,mobile,0,pay,0,3.410576588513109,0
27,21,KSA,mobile,0,update_mobile,0,3.1385565705357137,0
287,18,KSA,desktop,1,view,0,4.097488939023697,0
134,20,KSA,mobile,0,view,0,3.7733377962760004,0
219,1,KSA,mobile,0,view,0,4.64914772107042,0
168,10,KSA,mobile,0,renew_passport,0,3.5467404740529576,0
98,21,HighRiskCountry,mobile,0,pay,0,5.718439615602714,0
268,12,KSA,mobile,0,view,0,2.7103239020389442,0
237,14,KSA,desktop,0,renew_passport,0,5.253734786219734,0
173,11,Unknown,mobile,0,view,0,3.235150771691897,0
190,21,HighRiskCountry,mobile,0,update_mobile,0,2.2040172654159766,0
122,20,KSA,mobile,1,pay,0,4.237875156348867,0
46,21,Unknown,mobile,0,update_mobile,0,3.7453920139861165,0
64,10,KSA,mobile,0,renew_passport,0,2.8903906320969694,0
130,6,KSA,mobile,0,update_mobile,0,2.318623108284736,0
193,4,KSA,mobile,1,update_mobile,1,3.9916392127285434,0
181,16,KSA,mobile,0,view,0,4.975836891623818,0
292,23,KSA,mobile,0,update_mobile,0,4.584953493086444,0
282,19,KSA,desktop,2,view,0,4.056706648839265,0
29,8,KSA,mobile,0,view,0,4.478847573217735,0
149,13,KSA,desktop,0,pay,0,3.972785867622143,0
267,11,KSA,desktop,0,renew_passport,0,2.570275756969629,0
296,5,KSA,mobile,1,renew_passport,0,2.5791060147765568,0
11,16,KSA,mobile,0,renew_passport,0,3.796831471015321,0
164,18,KSA,mobile,1,view,0,3.8393467136339257,0
113,18,KSA,mobile,0,renew_passport,0,4.850982678506766,0
187,15,Unknown,mobile,1,view,0,4.757304223774748,0
295,11,KSA,desktop,2,pay,1,4.605133015758949,0
232,11,KSA,desktop,2,renew_passport,0,3.7197172869228194,0
227,19,KSA,mobile,0,view,0,2.6193478298898603,0
98,5,KSA,mobile,1,renew_passport,0,4.4120711370660235,0
55,22,KSA,mobile,0,renew_passport,0,4.525169313262168,0
111,3,KSA,desktop,2,pay,0,1.6114685375223141,0
152,5,KSA,mobile,0,update_mobile,0,3.165661813417337,0
246,10,KSA,mobile,0,renew_passport,0,3.308945622606104,0
69,0,Unknown,desktop,0,pay,0,4.1183502011234365,0
289,23,KSA,mobile,0,renew_passport,1,3.196639567234306,1
250,22,KSA,desktop,1,renew_passport,0,3.96186543117536,0
36,14,HighRiskCountry,mobile,0,renew_passport,1,3.789465059647008,1
239,10,KSA,mobile,0,renew_passport,0,3.8408505284622723,0
148,18,KSA,desktop,1,update_mobile,1,3.283605706299254,0
227,17,KSA,mobile,0,update_mobile,0,3.3610149459333223,0
244,16,KSA,mobile,0,renew_passport,0,2.9197329402193075,0
201,18,KSA,mobile,0,renew_passport,0,4.380067440573832,0
154,20,KSA,mobile,0,pay,0,4.571102628591368,0
73,13,KSA,mobile,0,pay,0,3.229382049874661,0
201,17,KSA,mobile,0,view,0,5.520640096017044,0
296,18,KSA,mobile,0,update_mobile,0,3.685398552557951,0
17,14,KSA,mobile,0,renew_passport,0,5.5301856237965605,0
129,14,KSA,desktop,0,update_mobile,0,3.3578728261683968,0
217,3,Unknown,desktop,0,pay,0,1.9734222234005645,1
61,6,KSA,mobile,0,update_mobile,0,4.402197824912351,0
104,12,KSA,mobile,0,update_mobile,0,4.248545105118987,0
42,2,KSA,mobile,0,renew_passport,0,4.034393795307583,0
25,15,KSA,mobile,1,renew_passport,1,3.3577675215560108,1
39,8,KSA,desktop,0,pay,0,3.965427774514181,0
291,7,KSA,desktop,0,renew_passport,0,3.488740542130473,0
131,19,Unknown,mobile,2,pay,0,3.697650433668249,0
229,12,Unknown,mobile,0,pay,0,4.8416322557650755,0
108,16,KSA,mobile,0,view,0,4.184217229530094,0
172,16,KSA,mobile,0,view,0,4.609951387331977,0
102,16,KSA,mobile,0,view,0,3.7681314933742103,0
12,0,KSA,desktop,1,update_mobile,0,3.6579826541952247,0
275,7,KSA,desktop,1,view,0,2.8465174691113564,0
101,18,KSA,mobile,2,renew_passport,0,3.629963387431803,0
44,5,KSA,mobile,0,renew_passport,0,1.0,0
17,2,KSA,desktop,0,view,0,3.4097780336943653,0
57,4,KSA,mobile,0,update_mobile,0,3.918125822809161,0
12,12,HighRiskCountry,mobile,0,pay,0,4.563673654270156,0
80,14,KSA,mobile,0,update_mobile,0,3.731322122475043,0
216,13,KSA,desktop,0,update_mobile,0,4.3476735422449995,0
264,22,KSA,mobile,1,pay,0,1.8202113386097545,0
149,15,KSA,mobile,1,pay,0,3.9431631477930504,0
81,17,KSA,desktop,1,pay,0,2.3204972070865963,0
215,21,KSA,desktop,0,renew_passport,0,2.791696484340667,0
198,21,KSA,desktop,1,pay,0,3.8128344521361393,0
200,10,KSA,mobile,1,pay,0,5.276263987873555,0
25,2,KSA,mobile,0,update_mobile,0,4.371206763470059,0
89,21,KSA,desktop,0,update_mobile,0,4.018230997137117,0
268,9,KSA,desktop,1,view,0,3.980469610532898,0
143,9,HighRiskCountry,mobile,1,update_mobile,0,3.286371106795533,0
59,20,KSA,mobile,0,pay,0,3.4560165866273165,0
26,15,KSA,desktop,0,renew_passport,0,4.4273760454707975,0
47,11,KSA,desktop,1,update_mobile,0,2.6146394815555056,0
288,1,HighRiskCountry,mobile,0,update_mobile,0,4.593054050283021,0
266,8,KSA,mobile,0,pay,0,3.611492932881147,0
16,23,KSA,mobile,0,update_mobile,1,4.8255570748695655,0
199,2,KSA,mobile,0,update_mobile,0,4.961093457232083,0
282,23,KSA,mobile,0,pay,0,2.32691598749426,0
86,14,KSA,mobile,1,update_mobile,0,3.418419236772782,0
250,2,KSA,mobile,0,renew_passport,0,3.144472312059376,0
270,18,HighRiskCountry,mobile,2,view,0,2.187272034926857,0
117,17,KSA,mobile,0,update_mobile,0,2.967466723790589,0
7,7,KSA,desktop,1,renew_passport,0,6.44125584526534,0
137,16,KSA,mobile,0,update_mobile,0,4.60950989621244,0
176,7,KSA,mobile,0,view,0,5.917287968605754,0
215,6,Unknown,desktop,0,pay,0,4.829098440018336,0
82,6,KSA,mobile,1,view,0,3.2581568389915248,0
223,2,KSA,desktop,1,update_mobile,0,3.618228803325957,0
103,0,KSA,desktop,0,view,0,4.588436180240308,0
273,3,KSA,mobile,0,view,0,4.437506203473037,0
14,4,KSA,desktop,0,pay,0,3.422657984291666,0
159,0,KSA,mobile,0,update_mobile,0,2.490006829420793,0
152,14,Unknown,mobile,0,view,0,7.287761187388739,0
108,4,HighRiskCountry,mobile,1,view,0,3.858850327657194,0
188,12,KSA,mobile,0,pay,1,3.6742611068173803,0
98,7,HighRiskCountry,desktop,1,renew_passport,0,4.113334463905302,0
131,7,KSA,mobile,1,update_mobile,0,3.7572714106889715,0
293,4,KSA,mobile,0,renew_passport,0,4.122728907705484,0
171,8,KSA,mobile,0,renew_passport,0,5.286947286116419,0
183,0,KSA,mobile,0,pay,0,3.875451520313576,0
39,3,KSA,mobile,0,pay,0,2.8372895606722386,0
15,2,KSA,mobile,1,update_mobile,0,3.838356205521389,0
4,1,KSA,desktop,1,renew_passport,0,3.5355982185900894,0
210,7,KSA,mobile,0,view,0,5.423898937246851,0
161,22,KSA,desktop,0,renew_passport,0,5.171119064737571,0
16,8,KSA,mobile,1,pay,0,4.107525000430799,0
108,1,KSA,desktop,0,view,0,2.7212641451807436,0
227,13,KSA,desktop,1,view,0,2.774107736560054,0
170,13,KSA,mobile,1,pay,0,4.015123261584554,0
34,3,KSA,mobile,2,view,0,4.336322969321281,0
251,5,Unknown,desktop,0,renew_passport,0,3.625377180673945,0
247,10,KSA,mobile,0,pay,0,3.519830415792766,0
269,2,KSA,desktop,1,update_mobile,0,3.407200766821353,0
141,7,Unknown,mobile,0,pay,0,3.976606039756054,0
274,2,KSA,mobile,1,update_mobile,1,1.617237647926935,0
96,13,KSA,mobile,0,update_mobile,1,2.89867337123029,0
227,12,KSA,desktop,0,pay,0,3.3729491545526495,0
39,12,HighRiskCountry,mobile,0,pay,0,5.20750319495192,0
29,1,KSA,desktop,0,update_mobile,0,3.1861863580710708,0
245,12,KSA,desktop,1,update_mobile,0,4.180468141831207,0
236,18,KSA,mobile,2,view,0,4.226542750930996,0
185,5,KSA,mobile,0,pay,0,5.297916505660762,0
272,15,KSA,desktop,1,pay,0,5.26257740696415,0
236,1,KSA,mobile,0,view,0,3.9424970312050838,0
239,7,KSA,desktop,1,pay,0,3.524515258810557,0
266,16,HighRiskCountry,mobile,1,view,0,3.3361668971743095,0
65,22,KSA,mobile,1,view,0,3.758936777534219,0
177,1,KSA,desktop,1,pay,0,3.5659666456764,0
3,9,Unknown,mobile,0,renew_passport,0,4.553627409358232,0
142,15,KSA,mobile,0,update_mobile,0,4.4203098174852045,0
158,5,KSA,mobile,0,pay,0,4.591801191145016,0
146,1,KSA,mobile,0,renew_passport,0,5.259283711436169,0
293,1,Unknown,mobile,0,view,0,5.862869121400177,0
153,12,KSA,desktop,0,renew_passport,1,4.124663393407557,1
193,23,KSA,mobile,0,pay,0,5.099463771395653,0
73,14,HighRiskCountry,mobile,0,pay,0,3.6483398161657847,0
140,1,KSA,mobile,1,renew_passport,0,5.1850069835830155,0
187,6,Unknown,mobile,1,pay,1,5.061509157175844,0
293,2,HighRiskCountry,mobile,0,update_mobile,0,5.008415969942991,0
61,7,KSA,desktop,0,renew_passport,0,4.094069841191524,0
198,22,KSA,desktop,0,view,0,3.331641836009111,0
295,13,KSA,mobile,2,renew_passport,1,2.6054715621345235,1
11,23,KSA,mobile,0,renew_passport,0,3.9599627924789007,0
62,22,KSA,mobile,0,renew_passport,0,5.533012542249183,0
226,21,KSA,mobile,0,renew_passport,0,3.690155098635927,0
153,6,HighRiskCountry,mobile,0,view,1,4.785126585460055,0
199,20,KSA,mobile,0,view,0,4.8439514005189315,0
52,6,KSA,mobile,1,view,0,3.716313779072827,0
260,0,Unknown,mobile,2,renew_passport,0,5.3163448375195195,0
59,16,HighRiskCountry,mobile,1,update_mobile,0,1.0913392555194963,1
72,8,KSA,desktop,1,update_mobile,0,2.777249721261825,0
148,20,HighRiskCountry,mobile,0,view,1,3.08436770364154,0
63,12,KSA,mobile,2,update_mobile,0,3.1802849771326103,0
243,20,Unknown,mobile,1,update_mobile,0,4.336262951185896,0
107,18,KSA,mobile,0,update_mobile,0,4.2900378030539015,0
226,20,KSA,desktop,0,update_mobile,0,4.393990572175008,0
218,18,KSA,mobile,0,update_mobile,0,4.596081494132487,0
241,21,KSA,mobile,1,pay,0,3.0498954308543507,0
259,16,KSA,mobile,0,view,0,2.781823933192681,0
262,22,KSA,desktop,0,renew_passport,0,4.396319682007863,0
5,22,KSA,mobile,0,update_mobile,0,3.369767926353561,0
261,9,HighRiskCountry,mobile,1,pay,0,2.429524954632029,0
54,9,KSA,mobile,0,renew_passport,1,4.971344284541481,1
47,3,KSA,mobile,0,pay,0,5.395101906502298,0
215,7,KSA,mobile,0,update_mobile,0,5.557160889698659,0
177,21,KSA,mobile,0,update_mobile,0,4.18700772147472,0
9,19,Unknown,mobile,0,update_mobile,0,4.625932095972902,0
99,19,Unknown,desktop,1,update_mobile,0,5.369868223361911,0
20,17,KSA,mobile,0,renew_passport,0,3.358584209976566,0
241,13,KSA,mobile,0,renew_passport,0,5.110677684054092,0
61,17,KSA,mobile,1,pay,0,4.275396234143209,0
178,13,KSA,desktop,1,view,0,4.913711652342591,0
62,19,Unknown,mobile,1,update_mobile,1,4.186093020875935,0
145,20,KSA,desktop,0,pay,0,5.296256709748002,0
216,23,KSA,mobile,0,pay,1,4.223523762541537,0
3,14,KSA,mobile,0,pay,0,2.5160209405325826,0
160,21,KSA,mobile,2,update_mobile,0,5.451926632314722,0
227,3,HighRiskCountry,mobile,3,update_mobile,0,3.052469259027888,1
269,12,KSA,desktop,0,pay,0,5.253058210243914,0
120,22,KSA,desktop,0,update_mobile,0,3.909757118559678,0
89,7,KSA,mobile,1,pay,0,5.176010985197706,0
68,17,KSA,mobile,0,renew_passport,0,5.134768614866765,0
98,11,KSA,desktop,0,update_mobile,0,4.4301429743153715,0
267,22,KSA,mobile,0,renew_passport,1,4.508535317627131,1
105,13,KSA,mobile,1,view,0,4.422628617192566,0
123,1,KSA,mobile,1,update_mobile,0,1.9861752437189222,0
29,17,KSA,mobile,0,view,0,4.118330218898202,0
137,23,KSA,mobile,0,pay,0,2.883935823928105,0
195,1,KSA,mobile,0,update_mobile,0,4.171187143745663,0
226,10,KSA,mobile,0,update_mobile,0,2.8570574536167843,0
170,8,KSA,mobile,0,update_mobile,0,2.8150480587739253,0
9,11,KSA,mobile,1,view,0,5.604934501753902,0
40,16,KSA,mobile,1,view,0,5.06944738812419,0
25,14,KSA,desktop,0,pay,0,3.9958574150558457,0
261,16,KSA,mobile,0,renew_passport,1,4.184768650249024,1
226,17,KSA,mobile,0,renew_passport,0,3.7520839742569914,0
124,21,KSA,desktop,0,view,0,4.569876375979523,0
38,5,KSA,desktop,0,update_mobile,0,3.323945633451195,0
251,16,KSA,mobile,0,renew_passport,0,4.9937402628679575,0
176,22,KSA,mobile,0,renew_passport,0,3.746913158985889,0
90,23,KSA,desktop,0,view,0,3.5801530041687712,0
37,17,Unknown,desktop,1,pay,0,4.021713018484843,0
176,7,KSA,desktop,0,view,1,3.4088531700743894,0
284,8,KSA,desktop,1,view,0,4.328682349496483,0
81,5,KSA,mobile,1,update_mobile,0,3.4626374106866002,0
114,4,KSA,mobile,0,view,0,4.468523602818836,0
40,11,KSA,mobile,1,update_mobile,1,5.2160065389114765,0
224,10,KSA,mobile,2,pay,0,3.2806783131918262,0
115,0,Unknown,mobile,0,update_mobile,0,3.8694245427048286,0
186,10,KSA,mobile,0,pay,1,4.461330713035422,0
56,18,HighRiskCountry,mobile,0,pay,0,3.564142645018593,0
40,8,KSA,desktop,0,pay,0,4.464320560826665,0
40,1,KSA,mobile,0,view,0,4.55539886065174,0
237,11,KSA,mobile,0,update_mobile,0,5.083261776294304,0
289,3,KSA,mobile,0,renew_passport,0,3.394009953915088,0
262,3,KSA,mobile,1,view,0,3.0572247597695252,0
216,17,KSA,desktop,2,pay,0,3.6924226104362563,0
147,14,KSA,mobile,1,renew_passport,0,3.0322476604529003,0
168,18,HighRiskCountry,desktop,1,view,0,4.5644982040474975,0
92,12,Unknown,mobile,0,renew_passport,0,2.8382486998235885,0
59,18,KSA,mobile,0,pay,0,6.333016418252688,0
59,16,KSA,mobile,0,renew_passport,1,5.295927861573751,1
169,5,KSA,mobile,0,renew_passport,0,4.012575769600314,0
269,15,KSA,desktop,0,pay,1,4.867394492997976,0
45,23,KSA,mobile,0,renew_passport,0,2.3631981356892084,0
181,11,KSA,desktop,0,view,0,6.523373331399558,0
